time,V(n003)
2.781913669870571e-002,1.991337e-001
2.785657159453904e-002,2.014277e-001
2.789400649037238e-002,2.025468e-001
2.793144138620571e-002,2.025970e-001
2.796887628203905e-002,2.016798e-001
2.800631117787238e-002,1.998912e-001
2.804374607370571e-002,1.973226e-001
2.808118096953905e-002,1.940602e-001
2.811861586537238e-002,1.901854e-001
2.815605076120572e-002,1.857748e-001
2.819348565703905e-002,1.809002e-001
2.823092055287238e-002,1.756289e-001
2.826835544870572e-002,1.700403e-001
2.827763800365251e-002,1.686181e-001
2.828692055859931e-002,1.671781e-001
2.829620311354611e-002,1.657203e-001
2.830548566849291e-002,1.642448e-001
2.831476822343970e-002,1.627515e-001
2.832405077838650e-002,1.612405e-001
2.833333333333330e-002,1.597117e-001
2.833334056130936e-002,1.598144e-001
2.833334415949764e-002,1.599711e-001
2.833335019045300e-002,1.604690e-001
2.833335632222639e-002,1.613743e-001
2.833336545352593e-002,1.635794e-001
2.833337536815067e-002,1.672314e-001
2.833338918097756e-002,1.744706e-001
2.833340513800082e-002,1.855863e-001
2.833342828393485e-002,2.056674e-001
2.833346402387657e-002,2.409337e-001
2.833352579811875e-002,3.052041e-001
2.833356008157162e-002,3.401681e-001
2.833360675912439e-002,3.869588e-001
2.833433333333330e-002,1.111855e+000
2.833434137241247e-002,1.119640e+000
2.833435209118471e-002,1.129311e+000
2.833436341909042e-002,1.138307e+000
2.833437670120010e-002,1.146813e+000
2.833439119044595e-002,1.153601e+000
2.833440634542657e-002,1.158150e+000
2.833442253853193e-002,1.160655e+000
2.833444199147553e-002,1.161697e+000
2.833447412425407e-002,1.160593e+000
2.833449792063323e-002,1.159400e+000
2.833452171701238e-002,1.158444e+000
2.833454551339153e-002,1.157725e+000
2.833456930977069e-002,1.157241e+000
2.833459310614984e-002,1.156994e+000
2.833461690252899e-002,1.156984e+000
2.833464069890814e-002,1.157210e+000
2.834435379892370e-002,1.130061e+000
2.835406689893925e-002,1.103239e+000
2.836377999895481e-002,1.076745e+000
2.837349309897036e-002,1.050579e+000
2.838320619898591e-002,1.024740e+000
2.839291929900147e-002,9.992284e-001
2.840263239901702e-002,9.740443e-001
2.844006729485036e-002,8.794506e-001
2.847750219068369e-002,7.895540e-001
2.851493708651702e-002,7.044419e-001
2.855237198235036e-002,6.240643e-001
2.858980687818369e-002,5.483537e-001
2.862724177401703e-002,4.772267e-001
2.866467666985036e-002,4.105859e-001
2.870211156568369e-002,3.483221e-001
2.873954646151703e-002,2.903156e-001
2.877698135735036e-002,2.364378e-001
2.881441625318370e-002,1.865525e-001
2.885185114901703e-002,1.405179e-001
2.888928604485036e-002,9.818689e-002
2.892672094068370e-002,5.940906e-002
2.896415583651703e-002,2.403126e-002
2.900159073235037e-002,-8.101257e-003
2.903902562818370e-002,-3.714395e-002
2.907646052401703e-002,-6.325221e-002
2.911389541985037e-002,-8.658062e-002
2.915133031568370e-002,-1.072823e-001
2.918876521151704e-002,-1.255083e-001
2.922620010735037e-002,-1.414070e-001
2.926363500318370e-002,-1.551240e-001
2.930106989901704e-002,-1.668012e-001
2.933850479485037e-002,-1.765769e-001
2.937593969068371e-002,-1.845850e-001
2.941337458651704e-002,-1.909555e-001
2.945080948235037e-002,-1.958136e-001
2.948824437818371e-002,-1.992797e-001
2.952567927401704e-002,-2.014696e-001
2.956311416985038e-002,-2.024941e-001
2.960054906568371e-002,-2.024590e-001
2.963798396151704e-002,-2.014651e-001
2.967541885735038e-002,-1.996080e-001
2.971285375318371e-002,-1.969787e-001
2.975028864901705e-002,-1.936630e-001
2.978772354485038e-002,-1.897417e-001
2.982515844068371e-002,-1.852911e-001
2.986259333651705e-002,-1.803825e-001
2.990002823235038e-002,-1.750827e-001
2.993746312818372e-002,-1.694731e-001
2.997856510416665e-002,-1.630120e-001
2.998499999999995e-002,-1.619694e-001
3.000099999999997e-002,-1.593497e-001
3.000100722652956e-002,-1.594525e-001
3.000101082342798e-002,-1.596092e-001
3.000101685280966e-002,-1.601074e-001
3.000102299869540e-002,-1.610158e-001
3.000103213311662e-002,-1.632247e-001
3.000104206053627e-002,-1.668867e-001
3.000105587559639e-002,-1.741371e-001
3.000107184861340e-002,-1.852777e-001
3.000109500591843e-002,-2.053891e-001
3.000113082533885e-002,-2.407605e-001
3.000119271461958e-002,-3.051692e-001
3.000122699584567e-002,-3.401329e-001
3.000127378127797e-002,-3.870367e-001
3.000179160481338e-002,-9.038287e-001
3.000199999999997e-002,-1.111732e+000
3.000200268113741e-002,-1.114384e+000
3.000200804341230e-002,-1.119534e+000
3.000201876796208e-002,-1.129207e+000
3.000203005467874e-002,-1.138165e+000
3.000204328475183e-002,-1.146626e+000
3.000205773576265e-002,-1.153380e+000
3.000207283533217e-002,-1.157894e+000
3.000208895843723e-002,-1.160369e+000
3.000210827505776e-002,-1.161380e+000
3.000214027717757e-002,-1.160248e+000
3.000216389954636e-002,-1.159048e+000
3.000218752191514e-002,-1.158086e+000
3.000221114428392e-002,-1.157362e+000
3.000223476665271e-002,-1.156876e+000
3.000225838902149e-002,-1.156629e+000
3.000228201139027e-002,-1.156620e+000
3.000230563375906e-002,-1.156849e+000
3.001152740789980e-002,-1.131063e+000
3.002074918204055e-002,-1.105572e+000
3.002997095618130e-002,-1.080379e+000
3.003919273032205e-002,-1.055481e+000
3.004841450446280e-002,-1.030881e+000
3.005763627860355e-002,-1.006576e+000
3.006685805274429e-002,-9.825683e-001
3.010429294857763e-002,-8.875855e-001
3.014172784441096e-002,-7.972480e-001
3.017916274024430e-002,-7.117002e-001
3.021659763607763e-002,-6.308937e-001
3.025403253191096e-002,-5.547624e-001
3.029146742774430e-002,-4.832240e-001
3.032890232357763e-002,-4.161825e-001
3.036633721941097e-002,-3.535293e-001
3.040377211524430e-002,-2.951455e-001
3.044120701107763e-002,-2.409032e-001
3.047864190691097e-002,-1.906668e-001
3.051607680274430e-002,-1.442947e-001
3.055351169857764e-002,-1.016403e-001
3.059094659441097e-002,-6.255330e-002
3.062838149024430e-002,-2.688065e-002
3.066581638607764e-002,5.532324e-003
3.070325128191097e-002,3.484114e-002
3.074068617774431e-002,6.120126e-002
3.077812107357764e-002,8.476745e-002
3.081555596941097e-002,1.056930e-001
3.085299086524431e-002,1.241292e-001
3.089042576107764e-002,1.402249e-001
3.092786065691098e-002,1.541258e-001
3.096529555274431e-002,1.659743e-001
3.100273044857764e-002,1.759090e-001
3.104016534441098e-002,1.840643e-001
3.107760024024431e-002,1.905705e-001
3.111503513607765e-002,1.955533e-001
3.115247003191098e-002,1.991337e-001
3.118990492774431e-002,2.014277e-001
3.122733982357765e-002,2.025468e-001
3.126477471941098e-002,2.025970e-001
3.130220961524432e-002,2.016798e-001
3.133964451107765e-002,1.998912e-001
3.137707940691099e-002,1.973226e-001
3.141451430274432e-002,1.940602e-001
3.145194919857765e-002,1.901854e-001
3.148938409441099e-002,1.857748e-001
3.152681899024432e-002,1.809002e-001
3.156425388607766e-002,1.756289e-001
3.160168878191099e-002,1.700403e-001
3.161097133687608e-002,1.686181e-001
3.162025389184117e-002,1.671781e-001
3.162953644680627e-002,1.657203e-001
3.163881900177135e-002,1.642448e-001
3.164810155673645e-002,1.627515e-001
3.165738411170153e-002,1.612405e-001
3.166666666666663e-002,1.597117e-001
3.166667389464269e-002,1.598144e-001
3.166667749283097e-002,1.599711e-001
3.166668352378634e-002,1.604690e-001
3.166668965555972e-002,1.613743e-001
3.166669878685926e-002,1.635794e-001
3.166670870148399e-002,1.672314e-001
3.166672251431086e-002,1.744706e-001
3.166673847133412e-002,1.855863e-001
3.166676161726816e-002,2.056674e-001
3.166679735720980e-002,2.409337e-001
3.166685913145192e-002,3.052041e-001
3.166689341490479e-002,3.401681e-001
3.166694009245744e-002,3.869588e-001
3.166766666666663e-002,1.111855e+000
3.166767470574580e-002,1.119640e+000
3.166768542451803e-002,1.129311e+000
3.166769675242374e-002,1.138307e+000
3.166771003453343e-002,1.146813e+000
3.166772452377927e-002,1.153601e+000
3.166773967875989e-002,1.158150e+000
3.166775587186525e-002,1.160655e+000
3.166777532480884e-002,1.161697e+000
3.166780745758739e-002,1.160593e+000
3.166783125396654e-002,1.159400e+000
3.166785505034569e-002,1.158444e+000
3.166787884672484e-002,1.157725e+000
3.166790264310399e-002,1.157241e+000
3.166792643948314e-002,1.156994e+000
3.166795023586228e-002,1.156984e+000
3.166797403224143e-002,1.157210e+000
3.167768713224069e-002,1.130061e+000
3.168740023223993e-002,1.103239e+000
3.169711333223919e-002,1.076745e+000
3.170682643223843e-002,1.050579e+000
3.171653953223769e-002,1.024740e+000
3.172625263223693e-002,9.992284e-001
3.173596573223619e-002,9.740443e-001
3.177340062806952e-002,8.794506e-001
3.181083552390285e-002,7.895540e-001
3.184827041973619e-002,7.044419e-001
3.188570531556952e-002,6.240643e-001
3.192314021140286e-002,5.483537e-001
3.196057510723619e-002,4.772267e-001
3.199801000306952e-002,4.105859e-001
3.203544489890286e-002,3.483221e-001
3.207287979473619e-002,2.903156e-001
3.211031469056953e-002,2.364378e-001
3.214774958640286e-002,1.865525e-001
3.218518448223619e-002,1.405179e-001
3.222261937806953e-002,9.818689e-002
3.226005427390286e-002,5.940906e-002
3.229748916973620e-002,2.403126e-002
3.233492406556953e-002,-8.101257e-003
3.237235896140286e-002,-3.714395e-002
3.240979385723620e-002,-6.325221e-002
3.244722875306953e-002,-8.658062e-002
3.248466364890287e-002,-1.072823e-001
3.252209854473620e-002,-1.255083e-001
3.255953344056953e-002,-1.414070e-001
3.259696833640287e-002,-1.551240e-001
3.263440323223620e-002,-1.668012e-001
3.267183812806954e-002,-1.765769e-001
3.270927302390287e-002,-1.845850e-001
3.274670791973620e-002,-1.909555e-001
3.278414281556954e-002,-1.958136e-001
3.282157771140287e-002,-1.992797e-001
3.285901260723621e-002,-2.014696e-001
3.289644750306954e-002,-2.024941e-001
3.293388239890287e-002,-2.024590e-001
3.297131729473621e-002,-2.014651e-001
3.300875219056954e-002,-1.996080e-001
3.304618708640288e-002,-1.969787e-001
3.308362198223621e-002,-1.936630e-001
3.312105687806954e-002,-1.897417e-001
3.315849177390288e-002,-1.852911e-001
3.319592666973621e-002,-1.803825e-001
3.323336156556955e-002,-1.750827e-001
3.327079646140288e-002,-1.694731e-001
3.327950038953583e-002,-1.681357e-001
3.328820431766878e-002,-1.667824e-001
3.329690824580173e-002,-1.654134e-001
3.330561217393468e-002,-1.640285e-001
3.331431610206763e-002,-1.626279e-001
3.332302003020057e-002,-1.612115e-001
3.333172395833352e-002,-1.597793e-001
3.333272395833353e-002,-1.596147e-001
3.333333333333331e-002,-1.595143e-001
