time,V(n003)
2.833348288998815e-001,9.973633e-001
2.833348774595279e-001,9.972232e-001
2.833349260191743e-001,9.970635e-001
2.833533813554661e-001,9.487047e-001
2.833718366917580e-001,9.018249e-001
2.833902920280499e-001,8.564241e-001
2.834087473643417e-001,8.125024e-001
2.834272027006336e-001,7.700597e-001
2.834456580369255e-001,7.290961e-001
2.834641133732174e-001,6.896114e-001
2.835932088706153e-001,4.421664e-001
2.837591680674116e-001,1.922979e-001
2.839387256510682e-001,-1.499246e-003
2.840885861687717e-001,-1.073315e-001
2.842413908931619e-001,-1.698568e-001
2.844072378678382e-001,-2.011592e-001
2.845870102378800e-001,-2.055128e-001
2.847734188843707e-001,-1.890800e-001
2.849755737658552e-001,-1.583367e-001
2.851854173337073e-001,-1.216180e-001
2.854102225598058e-001,-8.388229e-002
2.856466685455517e-001,-4.961326e-002
2.858027396989539e-001,-3.149110e-002
2.859676732471541e-001,-1.685612e-002
2.861225828487410e-001,-6.723620e-003
2.863084360567142e-001,1.568306e-003
2.864865202421473e-001,6.379620e-003
2.866939287393630e-001,9.027959e-003
2.868963860806511e-001,9.562927e-003
2.871235772217508e-001,8.661737e-003
2.873534389497033e-001,6.997474e-003
2.876163405206094e-001,4.886174e-003
2.879250088205865e-001,2.644366e-003
2.881078020893615e-001,1.572760e-003
2.882544950093164e-001,9.245671e-004
2.884202011007284e-001,3.828154e-004
2.885926703030367e-001,-9.025947e-006
2.887823243855217e-001,-2.742783e-004
2.889774589885884e-001,-4.103378e-004
2.891896360249404e-001,-4.482950e-004
2.894085070854823e-001,-4.142136e-004
2.896460227460545e-001,-3.348531e-004
2.899011236511240e-001,-2.371094e-004
2.904533402498863e-001,-6.139258e-005
2.909219086180573e-001,1.038476e-005
2.912495871955693e-001,1.822110e-005
2.915772657730814e-001,2.333687e-005
2.919049443505934e-001,2.573209e-005
2.922326229281055e-001,2.540675e-005
2.925603015056175e-001,2.236086e-005
2.928879800831296e-001,1.659440e-005
2.932156586606416e-001,8.107388e-006
3.000009999999998e-001,8.117055e-006
3.000010066006912e-001,-8.955125e-005
3.000010094607025e-001,-1.830684e-004
3.000010133033473e-001,-4.063747e-004
3.000010175430322e-001,-8.012079e-004
3.000010224145844e-001,-1.511722e-003
3.000010293726304e-001,-3.072329e-003
3.000010392220596e-001,-6.377629e-003
3.000010518212837e-001,-1.244242e-002
3.000010675243669e-001,-2.267436e-002
3.000010880019500e-001,-3.954775e-002
3.000011176176472e-001,-6.792986e-002
3.000011483456785e-001,-9.957433e-002
3.000011798748646e-001,-1.325280e-001
3.000012137904302e-001,-1.673992e-001
3.000012539751180e-001,-2.079020e-001
3.000019999999998e-001,-9.525294e-001
3.000020122307489e-001,-9.640504e-001
3.000020285384143e-001,-9.777324e-001
3.000020384197817e-001,-9.846816e-001
3.000020505899584e-001,-9.911977e-001
3.000020651085489e-001,-9.966331e-001
3.000020815072031e-001,-1.000241e+000
3.000020991044373e-001,-1.001962e+000
3.000021131109129e-001,-1.002217e+000
3.000021227375205e-001,-1.001962e+000
3.000021446090369e-001,-1.000833e+000
3.000021694885772e-001,-9.994988e-001
3.000021828224663e-001,-9.989285e-001
3.000021978469272e-001,-9.984440e-001
3.000022150517997e-001,-9.980788e-001
3.000022368069257e-001,-9.978396e-001
3.000022692669155e-001,-9.977148e-001
3.000023555739779e-001,-9.976717e-001
3.000155365282073e-001,-9.629600e-001
3.000287174824368e-001,-9.290086e-001
3.000418984366662e-001,-8.958176e-001
3.000550793908956e-001,-8.633869e-001
3.000682603451250e-001,-8.317165e-001
3.000814412993545e-001,-8.008065e-001
3.000946222535839e-001,-7.706569e-001
3.001864325384748e-001,-5.798965e-001
3.003601671328205e-001,-2.841115e-001
3.005199133477274e-001,-8.023035e-002
3.006849481381601e-001,6.149238e-002
3.008530659632479e-001,1.507426e-001
3.010056696256372e-001,1.922152e-001
3.011883807118414e-001,2.077413e-001
3.013337621047867e-001,2.021131e-001
3.014819392550979e-001,1.843552e-001
3.016481344781838e-001,1.575226e-001
3.018264398642346e-001,1.259077e-001
3.020137252391344e-001,9.359976e-002
3.022139561839759e-001,6.288153e-002
3.023978579176888e-001,3.929337e-002
3.025404634501734e-001,2.474845e-002
3.026965567521259e-001,1.260362e-002
3.028641931382836e-001,3.154981e-003
3.030480306263915e-001,-3.657598e-003
3.032362786919713e-001,-7.581300e-003
3.034422868477948e-001,-9.376307e-003
3.036080301305661e-001,-9.484528e-003
3.037592125879629e-001,-8.829571e-003
3.039173087135676e-001,-7.735515e-003
3.040929361674039e-001,-6.320114e-003
3.042756689170132e-001,-4.833035e-003
3.044724738349847e-001,-3.371873e-003
3.046780139953111e-001,-2.073797e-003
3.048265197010518e-001,-1.319388e-003
3.049801963829759e-001,-7.189559e-004
3.051414355894060e-001,-2.539546e-004
3.053221795449870e-001,1.005429e-004
3.055051158149275e-001,3.147004e-004
3.057076343324055e-001,4.242333e-004
3.059138247921163e-001,4.469701e-004
3.060656938328231e-001,4.224798e-004
3.062330279314813e-001,3.706111e-004
3.065948887721560e-001,2.353246e-004
3.070027655790732e-001,1.065005e-004
3.074192180909625e-001,2.648415e-005
3.080249709471480e-001,-1.119835e-005
3.091553533233474e-001,-3.072933e-006
3.102857356995468e-001,3.256693e-006
3.114161180757462e-001,7.790528e-006
3.125465004519455e-001,1.052857e-005
3.136768828281449e-001,1.147082e-005
3.148072652043443e-001,1.061728e-005
3.159376475805437e-001,7.967953e-006
3.166666666666664e-001,7.920657e-006
3.166666722118136e-001,7.536629e-005
3.166666751191437e-001,1.573108e-004
3.166666794203205e-001,3.790380e-004
3.166666834109194e-001,7.219511e-004
3.166666883886972e-001,1.399495e-003
3.166666947152582e-001,2.730079e-003
3.166667042818266e-001,5.757073e-003
3.166667162936305e-001,1.124764e-002
3.166667316389339e-001,2.083633e-002
3.166667510128902e-001,3.621829e-002
3.166667751409496e-001,5.877366e-002
3.166668068247509e-001,9.106649e-002
3.166668384033745e-001,1.240441e-001
3.166668723702181e-001,1.591357e-001
3.166669095135719e-001,1.967219e-001
3.166676666666664e-001,9.523369e-001
3.166676743520406e-001,9.597939e-001
3.166676845992061e-001,9.690872e-001
3.166676961002921e-001,9.782997e-001
3.166677095230558e-001,9.870034e-001
3.166677239893238e-001,9.938833e-001
3.166677390564753e-001,9.984982e-001
3.166677551501312e-001,1.001071e+000
3.166677743686250e-001,1.002175e+000
3.166677848994173e-001,1.002127e+000
3.166677944348819e-001,1.001754e+000
3.166678309771985e-001,9.997891e-001
3.166678435826381e-001,9.992017e-001
3.166678582773903e-001,9.986599e-001
3.166678739818663e-001,9.982516e-001
3.166678939524584e-001,9.979458e-001
3.166679195048666e-001,9.977691e-001
3.166679680746744e-001,9.977272e-001
3.166680166444822e-001,9.976656e-001
3.166680652142900e-001,9.975844e-001
3.166681137840978e-001,9.974835e-001
3.166681623539056e-001,9.973630e-001
3.166682109237134e-001,9.972229e-001
3.166682594935212e-001,9.970631e-001
3.166867331830235e-001,9.486570e-001
3.167052068725257e-001,9.017329e-001
3.167236805620279e-001,8.562906e-001
3.167421542515302e-001,8.123303e-001
3.167606279410324e-001,7.698519e-001
3.167791016305346e-001,7.288554e-001
3.167975753200369e-001,6.893408e-001
3.169267989406055e-001,4.417208e-001
3.170927327363062e-001,1.919997e-001
3.172723555987633e-001,-1.751213e-003
3.174221623990505e-001,-1.074710e-001
3.175749138023183e-001,-1.699148e-001
3.177408064676068e-001,-2.011821e-001
3.179205681201832e-001,-2.055040e-001
3.181070121728774e-001,-1.890468e-001
3.183091613242322e-001,-1.582938e-001
3.185190371063440e-001,-1.215676e-001
3.187438424638022e-001,-8.383737e-002
3.189803250057876e-001,-4.957234e-002
3.191363283409746e-001,-3.146427e-002
3.193011758624069e-001,-1.684294e-002
3.194561398041141e-001,-6.711279e-003
3.196419697371560e-001,1.575374e-003
3.198200979333201e-001,6.384429e-003
3.200274878073752e-001,9.029578e-003
3.202299846631477e-001,9.562690e-003
3.204571050656430e-001,8.660605e-003
3.206870358450886e-001,6.995338e-003
3.209499306493887e-001,4.884219e-003
3.212587674734826e-001,2.641707e-003
3.214414382086015e-001,1.571249e-003
3.215881795596547e-001,9.232127e-004
3.217538874572092e-001,3.818240e-004
3.219264088553756e-001,-9.786515e-006
3.221160519185792e-001,-2.747017e-004
3.223112438599307e-001,-4.105414e-004
3.225234169972905e-001,-4.483036e-004
3.227423410992969e-001,-4.140903e-004
3.229798690442626e-001,-3.346674e-004
3.232350563274020e-001,-2.368897e-004
3.237871882736051e-001,-6.126974e-005
3.242556663418494e-001,1.042197e-005
3.245833967074940e-001,1.823784e-005
3.249111270731387e-001,2.333801e-005
3.252388574387834e-001,2.572250e-005
3.255665878044280e-001,2.539131e-005
3.258943181700727e-001,2.234443e-005
3.262220485357174e-001,1.658187e-005
3.265497789013621e-001,8.103621e-006
3.275263414013620e-001,7.065967e-006
3.333323333333328e-001,7.968325e-006
3.333333333333330e-001,7.969671e-006
